READ,10,25,421,53581
READ,9666706,25,149,53602
READ,14,38,24,53618
READ,4,27,73,53657
READ,101,34,160,53679
READ,136,29,717,53696
READ,183,35,25,53716
READ,492717,26,184,53732
READ,405,44,272,53807
READ,154043,37,61,53824
READ,67151,43,8106,53861
READ,1040487,24,603,53881
READ,118487,25,47,53885
READ,39520,41,19,53898
READ,1487837,41,2,54006
READ,16496,31,239,54026
READ,293030,19,63,54040
READ,9507,53,1,54055
READ,925070,52,174,54071
READ,57,35,114,54081
READ,35728,35,214,54100
READ,2,32,176,54104
READ,0,29,822,54133
READ,222767,58,99,54135
READ,1571146,34,671,54168
READ,93,30,71,54169
READ,389,32,183,54175
READ,32319,23,180,54225
READ,715,26,221,54229
READ,105377,78,1387,54232
READ,4913481,32,742,54243
READ,16,44,567,54275
READ,37,41,493,54300
READ,145,34,192,54332
DELETE,533,29,1241,54347
READ,4,28,64,54409
READ,361,28,14,54412
READ,92386,33,139,54424
READ,4,38,113,54434
READ,32,60,2355,54436
READ,56711,46,209,54449
READ,70,56,679,54460
READ,1149591,62,343,54465
READ,11,39,4,54495
READ,12243,24,276,54504
READ,1168,26,598,54518
READ,470,36,63,54531
READ,19758,47,310,54544
READ,4074339,23,774,54560
READ,225484,27,271,54563
READ,9782977,48,1858,54568
READ,1009750,48,267,54569
READ,1744164,39,331,54576
READ,12,37,76,54583
READ,4028803,35,3,54591
READ,41,25,2113,54598
READ,523,37,339,54623
READ,434,33,33,54629
READ,21,46,1501,54637
READ,620488,40,44,54654
READ,9185948,38,171,54692
READ,2968564,30,144,54729
DELETE,615003,29,288,54730
READ,1324982,55,75,54744
READ,10,37,76,54771
READ,1489770,32,4021,54776
READ,38,30,656,54785
READ,176,45,35,54810
READ,64,35,147,54816
READ,3,42,237,54845
READ,4339340,89,235,54862
READ,18651,24,79,54871
READ,1885124,46,269,54877
DELETE,2164047,43,194,54930
READ,3819,45,272,54936
READ,1017,35,1009,54954
READ,831,46,44,54978
READ,8,72,763,54985
READ,22413,44,442,54990
READ,52,38,236,54995
READ,0,27,21,55002
READ,427818,48,121,55029
READ,3291521,36,429,55040
READ,7,32,72,55085
READ,11,25,134,55100
READ,0,37,871,55113
READ,0,27,53,55129
READ,1769231,34,522,55151
READ,3423,39,1385,55172
READ,5748,37,21,55174
READ,41654,19,85,55189
READ,2962,25,757,55198
READ,255380,32,146,55232
READ,0,31,16,55271
READ,4,19,24,55319
READ,159405,34,386,55341
READ,433861,32,107,55366
READ,1054,34,147,55374
READ,7465,30,269,55418
READ,1285,21,22,55419
READ,257454,38,38,55454
READ,395,52,552,55463
READ,17,29,217,55471
READ,1840543,44,14,55488
READ,3,22,97,55499
READ,6254,29,30,55533
READ,51,39,5,55557
READ,121,47,198,55567
READ,4568,42,27,55627
READ,3,31,70,55634
READ,14199,48,248,55636
READ,0,37,132,55637
READ,8,38,322,55642
READ,68271,39,81,55661
READ,31,46,207,55861
READ,2,45,328,55866
READ,266,40,155,55869
DELETE,8688718,50,2,55945
READ,3581,32,233,55948
READ,0,33,24,55960
READ,510,33,230,55988
READ,17371,39,236,56001
READ,5,34,102,56029
READ,427191,38,278,56045
READ,8,34,25,56067
READ,1233737,49,1168,56101
READ,83,31,388,56104
READ,2356677,44,74,56107
READ,12,40,123,56110
READ,43456,25,819,56123
READ,359,36,2718,56136
READ,189923,30,34,56177
READ,7,27,254,56183
READ,56778,39,55,56194
READ,6428043,27,72,56221
READ,123,34,627,56236
READ,2243216,34,248,56253
READ,0,43,34,56263
READ,358624,52,146,56316
READ,557,49,83,56368
READ,1185141,31,46,56369
READ,995550,28,944,56483
READ,177,45,1264,56488
READ,1063,32,163,56491
READ,4,28,421,56514
DELETE,1301,45,237,56558
READ,38113,37,99,56562
READ,24,35,44,56564
DELETE,24701,28,13,56588
READ,916,40,70,56598
READ,362426,38,256,56622
READ,0,30,388,56623
READ,178,32,231,56630
READ,186411,52,138,56632
READ,7180,49,421,56646
READ,9916,28,25,56652
READ,7,45,166,56656
READ,50,48,156,56690
READ,55498,37,260,56698
READ,1,39,45,56714
READ,395590,40,855,56799
READ,3894048,50,5,56801
READ,958409,31,157,56821
READ,110761,30,207,56825
READ,0,41,112,56854
READ,2,32,6,56855
READ,1211276,47,64,56889
READ,46,26,101,56903
DELETE,13306,33,11,56949
READ,3738,33,213,56963
READ,118498,35,931,56977
READ,348,46,16,56979
READ,2347813,27,210,56994
READ,424,45,1598,57015
READ,416102,19,419,57032
READ,201363,46,16,57043
DELETE,2238238,24,257,57078
READ,4,33,74,57099
READ,8879634,22,187,57102
READ,750,41,38,57113
READ,634,49,13,57116
READ,17,38,67,57159
READ,56,27,278,57170
READ,2,37,318,57181
READ,1,27,48,57187
READ,9030499,39,228,57188
READ,96,34,42,57227
READ,54771,27,242,57231
READ,19,27,78,57263
READ,2577,48,177,57265
READ,21124,39,610,57289
READ,4,44,864,57304
READ,5034529,27,642,57320
READ,3964,29,305,57344
READ,68,24,293,57347
READ,2307866,19,143,57364
READ,3,31,69,57378
READ,6715,39,237,57399
READ,9,24,104,57419
READ,742,45,207,57422
READ,152729,44,28,57439
READ,1,46,2,57471
READ,339265,51,1,57483
READ,832,23,72,57561
READ,30920,28,75,57586
READ,22370,35,1267,57592
READ,0,29,191,57609
READ,2247,34,81,57644
READ,2,39,70,57651
READ,0,35,233,57672
READ,341,44,52,57681
READ,3796157,34,12,57682
READ,1312,27,136,57692
READ,508327,37,109,57700
READ,56735,38,410,57734
READ,93310,49,74,57816
READ,964,26,77,57835
READ,0,29,218,57849
READ,5791,28,132,57859
READ,7410,38,177,57910
READ,591,49,66,57940
READ,319073,23,1983,57999
READ,159046,31,177,58011
READ,6035176,40,22,58019
READ,5281,40,50,58058
READ,711382,35,535,58085
READ,1529,37,204,58107
READ,1,69,183,58133
READ,283459,42,6,58135
READ,3856010,32,144,58159
READ,10,31,324,58220
READ,16,37,217,58237
READ,3301390,47,530,58266
READ,159865,65,1,58273
READ,17,42,81,58280
READ,4569411,31,75,58282
READ,994007,31,423,58284
READ,1,51,228,58293
DELETE,27100,22,60,58298
READ,1161,43,93,58375
READ,721831,28,2078,58404
READ,1,79,43,58425
READ,48319,39,286,58447
READ,25727,29,43,58463
READ,8,25,895,58491
READ,26853,39,9,58494
READ,5920,67,597,58510
READ,4,41,3,58554
READ,41,29,48,58566
READ,8,23,780,58591
READ,101431,43,91,58643
READ,0,71,250,58700
READ,1440507,24,2,58703
DELETE,8,31,240,58705
READ,3167,34,445,58713
READ,28900,38,407,58727
READ,1646377,19,212,58746
READ,5,53,174,58748
READ,52,25,49,58749
READ,4840,64,58,58762
READ,10,33,25,58831
READ,3449,42,187,58838
READ,718635,37,450,58855
READ,385,37,100,58856
READ,210565,31,194,58862
READ,6611,37,328,58872
READ,175,36,52,58883
READ,2279,38,11,58905
READ,64792,27,534,58957
READ,379255,45,258,58974
READ,320,26,236,58979
READ,5643281,47,415,58981
READ,180326,28,94,58991
READ,456670,45,13,59001
READ,19,34,53,59156
READ,1045,36,883,59171
READ,28,30,1040,59228
READ,958,37,43,59233
READ,3260366,34,907,59241
READ,5,62,207,59249
READ,1330,32,211,59386
READ,489835,41,514,59397
READ,128,60,111,59412
READ,812,38,1,59423
READ,1547,23,1,59517
READ,5816,45,1427,59588
READ,0,62,104,59616
READ,20776,49,4801,59627
READ,0,44,131,59634
READ,192,26,39,59637
READ,2173,22,258,59682
READ,380349,41,6,59710
READ,11,29,324,59734
READ,2631,60,750,59738
READ,11645,36,4,59768
READ,0,32,493,59774
READ,1,42,7,59814
READ,0,37,357,59835
READ,9451,53,712,59838
READ,1628560,43,1,59856
READ,529,23,268,59876
READ,19522,24,8,59881
READ,9,32,288,59898
READ,186,29,94,59922
READ,343,30,51,59940
READ,2,41,57,59968
READ,212026,24,43,59995
READ,7,49,60,60019
READ,1052,49,420,60032
READ,5,32,857,60110
READ,997,30,285,60151
READ,1,23,2120,60152
READ,1299,34,272,60175
READ,794157,22,97,60185
READ,3136210,32,965,60187
READ,151909,20,1321,60191
READ,19098,25,415,60197
READ,9985235,27,380,60217
READ,0,32,4,60232
READ,1177,31,261,60237
READ,11,38,54,60275
READ,4,59,52,60277
READ,1747354,28,15,60296
READ,1064,20,2,60300
READ,79,69,11,60303
READ,0,41,180,60308
READ,2024,31,88,60310
READ,5074,38,67,60328
READ,5014,41,529,60362
READ,2459168,45,75,60371
READ,2058,33,155,60379
READ,244592,44,39,60383
READ,841,32,49,60407
READ,6181,28,104,60409
DELETE,47,49,145,60423
READ,7628,37,403,60436
READ,55870,29,64,60439
READ,2073,22,64,60441
READ,81901,40,55,60455
READ,892,48,80,60460
READ,403466,26,2,60465
READ,912676,24,227,60508
READ,815,48,69,60511
READ,5,53,47,60517
READ,323122,30,298,60522
READ,1731,38,144,60557
READ,1492,34,182,60578
READ,201,45,99,60584
READ,7608,27,124,60605
READ,694,86,80,60627
READ,241,34,193,60675
READ,7094,33,108,60694
READ,41,26,1149,60722
READ,108,26,573,60731
READ,15219,34,63,60755
READ,25,23,310,60767
READ,1066816,34,2320,60779
READ,12,32,109,60801
DELETE,8192,23,35,60842
READ,53,40,731,60848
READ,54,53,528,60863
READ,2393702,64,175,61048
READ,19,46,192,61160
READ,12,28,199,61168
READ,35431,30,663,61179
READ,3479,33,133,61190
READ,17188,69,8,61194
READ,44,25,3,61210
READ,1371066,32,184,61213
READ,74804,35,55,61260
READ,3477,36,593,61286
READ,6336037,49,157,61343
READ,1417312,42,45,61354
READ,1,43,835,61427
READ,3645,50,157,61431
READ,1566120,46,300,61439
READ,7788766,32,257,61441
READ,68,28,261,61477
READ,85009,33,148,61492
READ,130991,35,5,61565
READ,104782,31,85,61579
READ,37,34,111,61587
READ,91,32,571,61594
DELETE,202,43,4,61627
READ,0,35,1466,61648
READ,817,38,30,61660
READ,23842,27,36,61687
READ,1626,61,26,61714
READ,9532,43,406,61724
READ,8496,20,432,61733
READ,1599,44,273,61737
READ,7530749,22,410,61750
READ,7521388,55,21,61767
READ,0,62,42,61824
READ,4,55,574,61832
READ,10628,39,525,61839
READ,3682455,26,97,61849
READ,73,56,56,61872
READ,11299,27,389,61874
READ,4779344,30,268,61876
READ,3494,27,120,61878
READ,138,68,1098,61897
READ,1467,44,66,61919
READ,2,35,204,61953
READ,584,23,398,61954
DELETE,70,24,150,62050
READ,122,34,1231,62071
READ,0,40,194,62072
READ,105033,22,44,62089
READ,4819,40,242,62110
READ,1,42,311,62120
READ,9246,25,271,62150
READ,248,51,42,62160
READ,28812,26,57,62163
READ,4609,30,99,62168
READ,6958,47,13,62183
READ,3,25,1027,62225
READ,18760,24,59,62293
READ,141446,31,682,62310
READ,38779,37,32,62313
READ,8,41,19,62344
READ,116737,48,4,62349
READ,66,74,27,62362
READ,752547,33,506,62373
READ,6,38,935,62410
READ,2566749,30,143,62435
READ,120185,34,83,62524
READ,3327396,44,42,62525
READ,3550596,45,254,62556
READ,83891,32,6,62577
READ,2061015,46,383,62597
READ,2560,69,182,62627
READ,234393,58,291,62630
READ,524629,34,119,62695
READ,9868,32,65,62741
READ,1340,42,36,62784
READ,4,41,69,62793
READ,31866,39,122,62797
READ,896,35,456,62802
READ,1560,36,292,62810
READ,6,46,651,62825
READ,51573,26,94,62853
READ,42877,45,692,62860
READ,0,27,321,62882
READ,3309,31,53,62901
READ,102571,31,454,62913
READ,2,38,223,62924
READ,547217,31,146,62932
READ,31782,34,35,62939
READ,74974,30,12,62954
READ,3624,49,576,62985
READ,185,41,11,63004
READ,530,34,115,63043
READ,9,27,27,63044
READ,53632,48,276,63045
READ,4604,35,69,63047
READ,6582,41,70,63160
READ,5564,56,28,63167
READ,137383,51,45,63179
READ,32,31,122,63189
READ,2,53,181,63195
READ,2,46,607,63212
READ,396866,22,323,63253
READ,260271,25,333,63256
READ,0,75,1886,63267
READ,107794,32,103,63334
READ,732258,37,277,63351
READ,0,48,122,63352
READ,1443217,36,331,63374
READ,0,23,137,63380
READ,60954,29,105,63396
READ,5709,27,64,63414
READ,12264,26,260,63427
READ,9,30,60,63431
READ,1590,51,455,63460
READ,235,23,342,63547
READ,3,22,301,63551
READ,12,26,88,63572
READ,277567,62,31,63575
READ,5640,61,297,63585
READ,235591,36,1,63603
READ,7879,34,5,63669
READ,96694,45,37,63675
READ,30,27,107,63687
READ,95,46,143,63710
READ,2475,22,1,63727
READ,39,25,38,63731
READ,66503,44,44,63736
DELETE,7850560,29,45,63741
READ,3,24,749,63757
READ,7653,22,239,63812
READ,9,39,126,63819
READ,6266371,30,40,63859
READ,7738009,33,25,63864
DELETE,1144,28,535,63872
READ,93724,40,273,63885
READ,95110,64,150,63894
READ,6,31,114,63948
READ,39450,36,439,63966
READ,179,27,1726,63978
READ,6614642,40,85,63997
READ,191,40,7,64007
READ,17646,26,105,64011
READ,14019,27,153,64074
READ,263,26,138,64108
READ,5361,22,339,64114
READ,3938784,29,579,64118
READ,22137,32,518,64139
READ,2014,37,224,64171
READ,7,35,13,64175
READ,8350,36,300,64294
READ,4968350,34,3134,64298
READ,42559,26,526,64319
READ,165436,23,28,64325
READ,554678,30,69,64329
READ,19199,35,934,64333
READ,17605,20,35,64401
READ,98053,39,480,64454
READ,8,23,153,64458
READ,6721,35,113,64463
READ,168,23,440,64469
READ,53,39,17,64473
READ,2122804,46,75,64477
READ,0,27,389,64478
DELETE,162585,18,929,64487
READ,1,23,129,64489
READ,28248,34,44,64508
READ,1334,49,220,64531
READ,127,33,254,64579
READ,5386,37,2201,64582
READ,9011,25,64,64590
READ,0,34,55,64594
READ,265618,43,107,64595
READ,2252885,32,669,64628
READ,14,22,39,64629
READ,120065,26,197,64641
READ,3972863,54,74,64659
READ,20008,32,857,64691
READ,248855,34,1,64700
READ,1037732,49,166,64703
READ,1058810,24,313,64712
READ,18,44,100,64714
READ,4125,23,151,64726
READ,2741,24,7,64749
READ,138750,33,628,64752
READ,102,32,61,64756
READ,2140907,32,898,64760
READ,1895452,55,51,64775
READ,3358,35,173,64798
READ,5429291,43,151,64822
READ,7437053,39,621,64824
READ,770365,28,185,64833
READ,242689,36,71,64847
READ,1435,38,109,64865
READ,49538,35,132,64888
READ,778608,30,206,64891
READ,0,21,180,64918
READ,722,36,692,64921
READ,94983,34,16,64941
READ,1020497,32,54,64959
READ,237695,37,176,64974
READ,13728,35,15,64976
READ,13,50,1299,65076
READ,14988,28,236,65092
READ,5356,43,157,65094
READ,230,47,243,65099
READ,1387862,35,95,65124
READ,595196,27,853,65134
READ,174,43,109,65138
READ,5,32,316,65184
READ,1063352,29,519,65196
READ,129,29,200,65234
READ,1159,54,368,65248
READ,95131,26,669,65276
READ,505371,34,650,65294
READ,265,43,199,65321
READ,0,29,197,65329
READ,2860481,29,320,65335
READ,69159,31,89,65367
READ,7587,23,643,65374
READ,20602,43,9,65396
READ,225,33,199,65403
READ,491964,29,318,65496
READ,3430615,28,149,65497
READ,57,36,63,65515
READ,31414,44,21,65530
READ,2,38,13,65546
READ,6959540,41,298,65554
READ,680386,50,100,65585
READ,910484,42,128,65612
READ,129667,36,782,65624
READ,11,30,251,65631
READ,4131214,37,19,65639
READ,6668,31,215,65663
READ,981,38,155,65668
READ,43,35,159,65695
READ,4926,40,994,65703
READ,8254,30,430,65772
READ,227903,36,178,65892
READ,965958,36,360,65893
READ,80383,60,259,65910
READ,4647,55,634,65928
READ,28982,27,651,65929
READ,0,40,143,65943
READ,2369,34,1245,65960
READ,638,38,52,66016
READ,0,29,88,66058
READ,296,28,174,66086
READ,0,22,6,66101
READ,38,20,22,66110
READ,1913317,25,161,66112
DELETE,26,35,279,66119
READ,13,55,66,66144
READ,2,46,113,66161
READ,32656,28,109,66170
READ,48,36,517,66190
READ,535,18,94,66308
DELETE,15,45,145,66318
READ,12,53,126,66336
READ,42640,36,9,66361
READ,9869574,20,36,66368
READ,128135,27,128,66382
READ,2201578,69,38,66390
READ,1,41,149,66395
READ,5694,35,595,66398
READ,29960,32,168,66402
READ,6468103,44,155,66527
READ,270,37,1605,66542
READ,348,42,132,66575
READ,4601645,22,11,66577
READ,5,31,135,66621
READ,351,44,228,66664
READ,26,35,105,66676
READ,2279553,40,355,66695
READ,7700,53,70,66701
READ,110060,71,410,66712
READ,98840,43,453,66730
READ,45,28,193,66758
READ,25433,47,110,66761
READ,0,53,96,66767
READ,408,29,909,66774
READ,4920,33,92,66783
READ,506459,48,1253,66794
READ,1,35,119,66796
READ,17415,30,159,66806
READ,4638605,38,97,66813
READ,8059046,44,185,66814
READ,5529071,59,893,66822
READ,61,46,3,66889
READ,2,31,65,66892
READ,76,37,323,66893
READ,6735377,26,85,66896
READ,13521,37,509,66900
READ,1111409,39,293,66943
READ,62,32,236,66945
READ,278230,26,96,66966
READ,2,29,540,66967
READ,639531,28,2883,66985
READ,3127932,33,219,66994
DELETE,481774,39,52,66998
READ,29202,41,1039,67003
READ,7323659,29,291,67022
READ,15,32,63,67082
READ,160,40,187,67094
READ,78,32,53,67097
READ,897,42,423,67102
READ,1384364,40,188,67169
READ,26224,38,2385,67170
READ,7632860,27,763,67196
READ,1924,32,442,67209
READ,5444160,27,42,67215
READ,5267698,28,168,67229
READ,153,31,117,67231
READ,1205,34,911,67237
READ,5,28,325,67239
READ,648,31,105,67245
READ,2,43,929,67246
READ,277317,31,162,67265
READ,108833,38,160,67284
READ,320412,29,498,67294
READ,910548,32,288,67346
READ,70,40,312,67352
READ,1,19,17,67397
READ,0,45,445,67483
READ,155340,38,219,67484
READ,104740,37,173,67497
READ,28742,52,648,67501
READ,13724,45,171,67514
READ,191,27,247,67520
DELETE,356188,27,562,67530
READ,792415,28,116,67532
READ,502089,38,380,67533
READ,62016,35,1397,67542
READ,2659125,55,54,67559
READ,0,19,22,67561
READ,1,24,60,67562
READ,367615,68,115,67616
READ,472613,83,348,67624
READ,48603,47,374,67671
READ,1,40,169,67687
READ,22,47,111,67743
READ,1454986,33,469,67745
READ,2,48,2,67770
READ,177,25,70,67777
READ,8951388,34,96,67779
READ,27,43,234,67788
READ,1,30,70,67791
READ,13997,54,563,67809
READ,45555,35,1366,67831
READ,2125,28,113,67883
DELETE,16,22,886,67894
READ,30,25,312,67905
DELETE,528,50,1078,67937
READ,983,32,198,67944
READ,8703,28,522,67954
READ,2157,26,185,67957
READ,59200,26,79,67986
DELETE,1035190,49,50,67993
READ,88911,47,37,67997
READ,17401,31,422,68002
READ,166916,30,490,68007
READ,6,32,36,68020
READ,1565719,48,383,68094
READ,1612491,34,86,68106
READ,281541,23,760,68117
READ,834000,37,175,68131
READ,1162802,44,1066,68344
READ,14693,29,182,68353
READ,626747,34,30,68382
READ,2,25,364,68385
READ,2,43,499,68393
READ,2140711,22,621,68412
READ,6111,51,69,68436
READ,1563,44,969,68439
READ,38,26,57,68446
READ,1152467,46,427,68448
READ,5,42,1504,68467
READ,0,34,16,68502
READ,17055,29,45,68514
READ,3,38,1474,68517
READ,757,76,306,68586
READ,6,44,47,68610
READ,37455,55,560,68618
READ,9180867,36,144,68625
READ,84,25,95,68658
READ,326293,28,178,68665
READ,91395,29,830,68728
READ,0,29,348,68732
READ,0,51,21,68786
READ,43854,43,240,68798
READ,8232,29,60,68800
READ,33392,39,314,68803
READ,191,33,295,68823
READ,5254834,36,63,68874
READ,108,37,83,68892
READ,2,36,329,68904
READ,825,33,361,68914
READ,3273113,33,698,68945
READ,8021,37,257,68969
READ,10,27,26,68987
READ,5275,22,111,68990
READ,317388,37,994,69010
READ,5830047,24,35,69016
READ,43,50,91,69249
READ,89855,29,70,69260
READ,23,42,459,69264
READ,65,35,103,69277
READ,468687,22,96,69286
READ,2,40,210,69296
READ,1155,41,20,69305
READ,10,63,266,69321
READ,9019107,27,428,69331
READ,4137601,27,332,69337
READ,633,37,1,69340
READ,204948,38,383,69360
READ,8275,33,225,69389
READ,8203483,36,5886,69397
READ,183,37,524,69410
READ,842116,28,255,69427
READ,4762,31,103,69468
READ,196,61,69,69480
READ,46,30,28,69510
READ,125,34,362,69512
READ,2807,27,1093,69552
READ,396575,24,1,69559
READ,753,32,721,69591
READ,8,26,71,69613
READ,10946,32,9,69642
READ,7812782,25,1648,69643
READ,3687190,36,242,69645
READ,187,37,46,69655
READ,0,37,194,69662
READ,40,44,436,69708
READ,9591861,30,36,69736
READ,720,22,136,69766
READ,101758,36,216,69777
READ,149991,36,399,69789
READ,22,26,84,69793
READ,4497,30,172,69813
READ,202,79,1068,69822
READ,4502183,22,166,69824
READ,5184,43,430,69832
READ,1129,54,124,69859
READ,496,33,202,69869
READ,1,22,60,69872
READ,2,29,146,69879
READ,4475,29,21,69883
READ,7,35,77,70019
READ,73,37,587,70023
READ,71,47,35,70041
READ,81424,47,237,70096
READ,3,50,21,70125
READ,983711,58,94,70144
READ,148162,47,372,70150
READ,0,44,257,70171
READ,346,27,10,70174
READ,128729,48,79,70191
READ,1441323,28,355,70205
READ,31,39,157,70206
READ,33,38,39,70261
READ,3037,41,534,70283
READ,7922983,36,261,70446
READ,317545,42,120,70461
READ,658,33,152,70473
READ,1389859,28,659,70526
READ,5,46,714,70533
READ,0,24,461,70540
READ,7768,33,417,70559
DELETE,1146433,27,8,70561
READ,3117238,64,1111,70565
READ,796374,36,1169,70595
READ,6,26,20,70626
READ,7205563,34,153,70634
DELETE,241516,47,53,70688
DELETE,414,37,1283,70702
READ,2808,30,118,70708
READ,600634,29,90,70709
READ,4,32,198,70715
READ,692,27,1197,70721
READ,1361476,27,398,70735
READ,788254,66,789,70738
READ,45416,23,278,70740
READ,3128,30,9,70781
READ,18218,30,112,70788
READ,8328,28,147,70801
READ,11975,38,209,70802
READ,4556754,38,5658,70836
READ,27234,34,56,70855
READ,48,51,29,70877
READ,0,39,934,70968
READ,76,29,294,70973
READ,469800,24,107,70976
READ,523481,44,257,71037
DELETE,8897,33,189,71080
READ,1,29,265,71082
READ,1197314,42,21,71097
READ,3047,44,186,71110
READ,25724,34,254,71129
READ,0,49,28,71141
READ,198,31,439,71142
DELETE,46861,45,383,71190
READ,316586,24,86,71200
READ,1963428,31,14,71210
READ,41,53,459,71274
READ,306,26,22,71321
READ,1475,86,38,71340
READ,30753,47,886,71347
READ,20308,27,7,71354
DELETE,71392,30,162,71356
READ,23656,33,376,71390
READ,72631,43,3,71401
READ,2,30,712,71417
READ,2334499,39,542,71428
READ,77,25,156,71443
READ,446,30,33,71445
READ,36,43,746,71492
READ,2426,32,4,71494
READ,530,86,114,71500
READ,496988,45,4,71520
READ,143457,30,251,71531
READ,1147884,21,470,71558
READ,2982,41,37,71564
READ,2271,33,6,71576
READ,0,30,101,71593
READ,2103039,56,169,71645
READ,411199,42,369,71648
READ,1265,36,952,71650
READ,238403,34,827,71679
READ,99,68,308,71685
READ,5378220,33,72,71690
READ,1394680,32,256,71703
READ,86394,50,356,71712
READ,2587,22,345,71727
READ,0,37,637,71732
READ,152423,28,117,71751
READ,2,41,1050,71755
READ,4,39,242,71756
READ,289,30,50,71759
READ,2,35,338,71766
READ,10625,33,827,71792
READ,0,34,147,71814
READ,175,72,84,71934
READ,0,30,331,71991
READ,5,29,13,71998
READ,264,47,522,72001
READ,2374988,46,65,72031
READ,0,28,661,72036
READ,11524,36,33,72047
DELETE,24,29,162,72059
READ,772959,37,233,72096
READ,29747,25,56,72138
READ,1608,37,354,72145
READ,494,31,74,72159
READ,408,25,345,72174
READ,3,21,923,72189
READ,23,29,122,72191
READ,2147,25,79,72195
READ,4882563,40,3725,72210
READ,0,34,66,72234
READ,2,45,351,72256
READ,40951,28,81,72262
READ,9436154,25,834,72279
DELETE,4891335,32,439,72314
READ,685,29,333,72318
READ,3,30,640,72336
READ,345161,24,1,72404
READ,10991,38,22,72422
READ,3872786,29,400,72432
READ,98,31,1075,72435
READ,4634,30,4,72440
READ,50791,38,151,72462
READ,185,32,190,72464
READ,3091033,36,65,72472
READ,36,25,715,72484
READ,1291,33,326,72502
READ,5,30,66,72518
READ,3121225,23,277,72561
READ,28319,34,4,72583
DELETE,10962,41,1227,72584
READ,64173,26,90,72586
READ,87433,43,200,72598
READ,505122,52,117,72616
READ,19482,26,6,72621
READ,516,29,2563,72637
READ,1050,26,66,72639
READ,698,49,15,72645
DELETE,8838,26,9,72648
READ,4840771,30,616,72663
READ,1073521,30,394,72691
READ,18,52,19,72765
READ,43928,36,27,72766
READ,1039,35,510,72832
READ,4898,31,189,72838
READ,3567,37,552,72857
READ,41156,53,95,72858
DELETE,84634,31,575,72878
READ,41119,23,162,72890
READ,329,30,74,72897
READ,1056686,29,181,72901
READ,238,24,289,72903
READ,573,39,1081,72923
READ,457,37,1144,72989
DELETE,2832,32,44,72990
READ,1183453,27,2,72991
READ,3167816,34,150,73075
READ,1872,27,116,73087
READ,73,34,210,73097
READ,33,29,144,73133
READ,102631,55,3,73153
READ,16809,37,106,73172
READ,118234,35,6,73239
READ,10802,25,190,73240
READ,47,27,158,73245
READ,3723132,79,23,73257
READ,46,29,144,73263
READ,20236,47,438,73265
DELETE,1120619,44,239,73303
READ,2,18,116,73312
READ,2456,41,202,73322
READ,2,29,482,73330
READ,0,33,2184,73344
READ,41723,28,422,73347
READ,176,35,111,73360
READ,189,47,166,73368
READ,2,31,69,73376
READ,7645562,41,407,73422
READ,24761,30,317,73452
READ,421078,51,191,73470
READ,124869,26,333,73472
READ,1374931,27,1663,73487
READ,6154,46,30,73505
READ,6,30,78,73511
READ,3,44,951,73518
READ,7,59,503,73527
READ,7,44,33,73528
DELETE,35,27,645,73559
READ,3423,30,553,73564
READ,637,43,4,73586
READ,71341,27,347,73600
READ,7233618,29,48,73608
READ,4450466,41,22,73618
READ,1995117,46,411,73620
READ,9,34,38,73633
READ,2446803,39,26,73672
READ,1989301,49,335,73679
READ,33,35,731,73687
READ,1331964,23,39,73698
READ,46988,37,208,73705
READ,27031,29,11,73740
READ,36,39,257,73743
READ,100,62,402,73765
READ,1,58,6,73773
READ,0,29,16,73796
READ,12336,44,16,73798
READ,4752,34,91,73814
DELETE,181215,31,386,73818
READ,35427,26,349,73854
READ,32245,27,96,73862
DELETE,69,33,184,73871
READ,238489,67,1257,73873
READ,884236,36,71,73874
READ,8620456,43,688,73894
READ,57912,46,217,73895
READ,883,40,386,73938
READ,14,51,143,73947
READ,423,28,1404,73949
READ,117,28,210,73953
READ,1,38,48,73962
READ,795,33,12,73969
READ,2,52,280,73987
READ,13,47,255,73992
READ,3325086,47,146,74006
READ,8544497,34,137,74008
READ,108593,31,59,74014
READ,45,40,209,74049
READ,2300900,29,69,74051
READ,639743,54,392,74081
READ,2,25,293,74096
READ,15,42,302,74101
READ,343155,33,76,74104
READ,1762864,38,1409,74110
READ,27818,32,253,74140
READ,1406668,28,482,74160
READ,65,49,46,74174
READ,1854,55,6,74193
READ,5771217,31,252,74196
READ,0,41,1416,74205
READ,783407,28,88,74235
READ,54537,39,177,74242
READ,228818,38,677,74250
READ,13151,51,232,74255
READ,4850,47,542,74269
READ,3,30,148,74273
READ,2,41,82,74298
READ,12,21,37,74308
READ,3439953,20,66,74320
READ,157827,48,82,74331
READ,1106542,22,217,74341
DELETE,4656,34,200,74350
READ,0,29,660,74353
READ,1254,27,407,74387
READ,2211447,33,143,74390
READ,7229,34,63,74437
READ,22671,32,394,74465
READ,11548,29,1,74490
READ,375772,27,35,74501
READ,753472,27,233,74509
READ,5672,32,1838,74524
READ,44,29,75,74525
READ,1543,40,53,74537
READ,219,25,997,74561
READ,323,34,13,74568
READ,48,48,255,74574
READ,1,42,199,74622
READ,2513,26,382,74637
READ,3786261,26,88,74662
READ,7197,36,2812,74715
READ,30,45,179,74718
READ,611124,30,243,74780
READ,0,38,551,74785
READ,77,33,438,74831
READ,17,40,117,74861
DELETE,1,45,694,74885
READ,20,49,149,74887
READ,4,36,128,74888
READ,6444,24,91,74923
